id_orden,id_producto,cantidad_comprada,precio_producto,total_orden
28944,10,1,164.98,164.98
28945,17,4,98.95,395.8
28946,15,4,158.43,633.72
28947,9,1,23.03,23.03
28948,11,1,104.3,104.3
28949,18,4,64.21,256.84
28950,3,3,124.82,374.46
28951,16,4,96.65,386.6
28952,13,1,110.34,110.34
28953,5,2,122.31,244.62
28954,8,4,76.86,307.44
28955,14,1,79.8,79.8
28956,6,1,26.0,26.0
28957,6,2,164.28,328.56
28958,14,2,176.1,352.2
28959,17,2,114.86,229.72
28960,9,5,42.08,210.4
28961,17,5,65.31,326.55
28962,2,3,84.65,253.95
28963,15,3,115.52,346.56
28964,2,3,166.83,500.49
28965,3,2,177.21,354.42
28966,9,2,50.25,100.5
28967,8,1,193.84,193.84
28968,15,1,42.35,42.35
28969,9,3,74.93,224.79
28970,15,4,73.57,294.28
28971,12,2,26.8,53.6
28972,15,5,90.51,452.55
28973,8,5,151.45,757.25
28974,9,5,94.75,473.75
28975,11,1,103.97,103.97
28976,9,1,12.21,12.21
28977,4,2,171.11,342.22
28978,13,1,23.09,23.09
28979,3,3,124.82,374.46
28980,9,2,146.19,292.38
28981,2,2,51.43,102.86
28982,16,2,163.21,326.42
28983,14,4,139.44,557.76
28984,9,2,111.23,222.46
28985,1,5,133.19,665.95
28986,11,4,187.6,750.4
28987,3,1,39.44,39.44
28988,5,4,146.32,585.28
28989,10,3,131.76,395.28
28990,11,5,185.43,927.15
28991,13,3,151.88,455.64
28992,6,3,105.09,315.27
28993,18,5,49.23,246.15
28994,18,2,163.14,326.28
28995,5,2,104.86,209.72
28996,2,1,31.88,31.88
28997,12,4,93.76,375.04
28998,17,5,90.29,451.45
28999,9,3,120.94,362.82
29000,17,2,192.4,384.8
29001,4,2,170.17,340.34
29002,8,5,72.84,364.2
29003,8,3,54.07,162.21
29004,12,2,59.03,118.06
29005,3,2,16.88,33.76
29006,8,5,103.24,516.2
29007,15,4,11.0,44.0
29008,1,5,64.86,324.3
29009,15,2,61.18,122.36
29010,1,3,32.44,97.32
29011,13,2,111.8,223.6
29012,11,2,42.88,85.76
29013,12,2,57.51,115.02
29014,15,3,53.01,159.03
29015,3,1,105.76,105.76
29016,2,2,31.88,63.76
29017,8,5,174.28,871.4
29018,10,1,17.41,17.41
29019,15,3,111.24,333.72
29020,13,1,176.69,176.69
29021,16,1,75.15,75.15
29022,6,3,181.0,543.0
29023,18,4,197.22,788.88
29024,9,5,26.97,134.85
29025,13,3,93.08,279.24
29026,14,3,190.9,572.7
29027,10,3,106.15,318.45
29028,2,3,117.9,353.7
29029,5,1,71.51,71.51
29030,18,5,69.39,346.95
29031,16,3,100.68,302.04
29032,11,2,190.6,381.2
29033,8,3,197.13,591.39
29034,1,5,53.94,269.7
29035,18,4,152.53,610.12
29036,1,1,189.76,189.76
29037,10,1,104.46,104.46
29038,11,4,167.15,668.6
29039,2,4,107.4,429.6
29040,14,5,45.64,228.2
29041,14,4,114.93,459.72
29042,12,1,43.82,43.82
29043,3,1,107.66,107.66
29044,15,4,144.4,577.6
29045,14,3,33.29,99.87
29046,10,4,83.93,335.72
29047,12,4,114.74,458.96
29048,14,4,153.36,613.44
29049,2,5,122.81,614.05
29050,12,5,18.33,91.65
29051,16,2,155.32,310.64
29052,6,5,59.41,297.05
29053,2,4,26.81,107.24
29054,13,2,127.43,254.86
29055,11,4,84.04,336.16
29056,2,4,149.39,597.56
29057,11,2,39.96,79.92
29058,1,3,93.51,280.53
29059,8,1,74.98,74.98
29060,11,1,32.47,32.47
29061,5,4,172.41,689.64
29062,3,2,57.9,115.8
29063,6,5,172.73,863.65
29064,6,4,75.53,302.12
29065,15,3,45.73,137.19
29066,16,2,69.38,138.76
29067,13,3,24.42,73.26
29068,6,2,193.11,386.22
29069,14,2,40.21,80.42
29070,1,1,161.81,161.81
29071,18,3,31.36,94.08
29072,18,4,153.64,614.56
29073,4,3,99.66,298.98
29074,5,3,105.48,316.44
29075,15,1,136.53,136.53
29076,17,3,171.0,513.0
29077,16,2,188.02,376.04
29078,13,1,31.71,31.71
29079,6,4,151.27,605.08
29080,7,4,62.91,251.64
29081,11,3,59.91,179.73
29082,6,2,54.51,109.02
29083,4,1,132.55,132.55
29084,3,3,102.35,307.05
29085,12,1,120.25,120.25
29086,12,5,15.3,76.5
29087,8,2,183.7,367.4
29088,4,5,173.85,869.25
29089,15,1,185.83,185.83
29090,14,4,149.35,597.4
29091,8,3,103.58,310.74
29092,3,4,79.64,318.56
29093,8,4,102.04,408.16
29094,7,4,38.56,154.24
29095,4,3,16.03,48.09
29096,6,1,68.91,68.91
29097,3,5,123.17,615.85
29098,4,1,22.87,22.87
29099,5,1,151.74,151.74
29100,2,2,118.92,237.84
29101,15,5,12.75,63.75
29102,7,5,103.75,518.75
29103,6,1,52.75,52.75
29104,17,4,26.81,107.24
29105,9,5,103.02,515.1
29106,4,5,58.28,291.4
29107,17,4,49.45,197.8
29108,18,4,94.42,377.68
29109,14,4,178.88,715.52
29110,3,3,78.94,236.82
29111,1,3,185.43,556.29
29112,9,2,153.25,306.5
29113,3,3,169.17,507.51
29114,16,1,138.07,138.07
29115,10,4,121.45,485.8
29116,17,2,65.91,131.82
29117,16,2,42.29,84.58
29118,16,3,119.52,358.56
29119,9,2,47.7,95.4
29120,18,3,85.0,255.0
29121,15,4,49.32,197.28
29122,12,1,122.94,122.94
29123,9,4,127.92,511.68
29124,18,1,95.84,95.84
29125,18,4,19.3,77.2
29126,12,1,176.25,176.25
29127,8,1,10.71,10.71
29128,17,5,94.17,470.85
29129,13,5,185.44,927.2
29130,3,2,113.35,226.7
29131,6,4,59.03,236.12
29132,13,4,29.47,117.88
29133,18,4,42.25,169.0
29134,18,4,138.56,554.24
29135,6,2,115.69,231.38
29136,10,4,127.65,510.6
29137,17,3,167.62,502.86
29138,1,3,30.0,90.0
29139,7,5,26.24,131.2
29140,2,5,26.42,132.1
29141,5,3,35.54,106.62
29142,7,2,157.73,315.46
29143,13,1,90.24,90.24
29144,14,3,100.72,302.16
29145,8,5,151.41,757.05
29146,8,1,174.13,174.13
29147,16,1,122.08,122.08
29148,15,4,31.6,126.4
29149,2,4,112.99,451.96
29150,11,3,184.16,552.48
29151,11,1,93.44,93.44
29152,10,1,107.16,107.16
29153,5,5,15.14,75.7
29154,6,1,175.93,175.93
29155,17,5,117.28,586.4
29156,1,4,147.46,589.84
29157,12,1,130.45,130.45
29158,5,3,51.93,155.79
29159,11,4,159.84,639.36
29160,7,4,149.22,596.88
29161,4,2,57.01,114.02
29162,8,4,84.05,336.2
29163,11,5,193.53,967.65
29164,4,5,137.31,686.55
29165,5,4,27.48,109.92
29166,4,4,126.64,506.56
29167,3,1,57.69,57.69
29168,1,3,30.0,90.0
29169,17,4,145.68,582.72
29170,5,4,56.97,227.88
29171,7,1,199.77,199.77
29172,8,5,72.84,364.2
29173,11,3,164.34,493.02
29174,2,1,23.49,23.49
29175,14,2,158.29,316.58
29176,9,4,119.62,478.48
29177,10,1,84.05,84.05
29178,6,4,56.44,225.76
29179,17,5,127.75,638.75
29180,2,3,134.2,402.6
29181,15,4,97.09,388.36
29182,1,2,87.78,175.56
29183,13,3,17.32,51.96
29184,10,2,104.74,209.48
29185,2,1,77.04,77.04
29186,6,1,134.2,134.2
29187,4,5,134.67,673.35
29188,3,4,91.96,367.84
29189,15,3,89.92,269.76
29190,18,3,198.88,596.64
29191,4,4,107.06,428.24
29192,8,1,31.62,31.62
29193,5,3,26.76,80.28
29194,5,3,190.27,570.81
29195,2,2,97.51,195.02
29196,7,2,69.24,138.48
29197,16,2,160.75,321.5
29198,4,4,146.41,585.64
29199,11,3,157.82,473.46
29200,9,2,23.42,46.84
29201,13,2,83.74,167.48
29202,7,3,149.77,449.31
29203,2,1,124.78,124.78
29204,5,1,140.36,140.36
29205,7,5,170.52,852.6
29206,10,3,64.4,193.2
29207,5,2,148.91,297.82
29208,17,1,140.36,140.36
29209,3,4,138.16,552.64
29210,1,4,62.01,248.04
29211,2,1,159.15,159.15
29212,9,5,96.35,481.75
29213,7,3,149.09,447.27
29214,10,2,54.11,108.22
29215,11,1,79.71,79.71
29216,14,3,173.46,520.38
29217,8,3,31.95,95.85
29218,13,2,12.56,25.12
29219,6,3,60.31,180.93
29220,4,3,180.31,540.93
29221,1,2,112.21,224.42
29222,7,5,57.88,289.4
29223,10,3,108.33,324.99
29224,9,1,163.99,163.99
29225,17,5,199.5,997.5
29226,7,1,17.8,17.8
29227,12,5,191.69,958.45
29228,6,5,184.51,922.55
29229,18,3,35.76,107.28
29230,6,2,123.86,247.72
29231,18,5,69.39,346.95
29232,15,3,53.55,160.65
29233,2,2,76.61,153.22
29234,5,3,57.63,172.89
29235,15,2,71.21,142.42
29236,4,2,16.02,32.04
29237,5,4,27.48,109.92
29238,4,3,23.42,70.26
29239,3,5,23.41,117.05
29240,16,4,169.45,677.8
29241,12,1,177.22,177.22
29242,4,4,131.89,527.56
29243,7,3,174.0,522.0
29244,1,2,94.7,189.4
29245,5,1,81.97,81.97
29246,12,3,54.87,164.61
29247,18,2,151.41,302.82
29248,11,5,74.53,372.65
29249,3,2,177.99,355.98
29250,7,1,156.62,156.62
29251,2,2,156.76,313.52
29252,17,4,144.71,578.84
29253,17,1,131.58,131.58
29254,13,5,78.06,390.3
29255,10,1,123.25,123.25
29256,12,4,196.39,785.56
29257,8,4,171.77,687.08
29258,7,2,163.26,326.52
29259,10,2,113.01,226.02
29260,8,4,71.35,285.4
29261,10,1,24.75,24.75
29262,9,4,185.9,743.6
29263,7,2,151.98,303.96
29264,16,1,138.07,138.07
29265,4,4,135.55,542.2
29266,5,2,91.27,182.54
29267,1,5,93.07,465.35
29268,13,3,39.74,119.22
29269,9,4,198.62,794.48
29270,6,4,85.47,341.88
29271,16,5,86.31,431.55
29272,14,4,123.84,495.36
29273,18,2,148.4,296.8
29274,18,4,94.42,377.68
29275,2,2,181.05,362.1
29276,17,1,131.58,131.58
29277,1,1,199.89,199.89
29278,13,3,118.03,354.09
29279,1,4,112.87,451.48
29280,17,1,21.62,21.62
29281,16,2,90.18,180.36
29282,4,2,121.06,242.12
29283,15,1,51.85,51.85
29284,16,3,84.7,254.1
29285,4,5,160.96,804.8
29286,2,3,134.65,403.95
29287,16,2,96.29,192.58
29288,3,1,54.06,54.06
29289,16,4,20.19,80.76
29290,16,3,191.77,575.31
29291,17,3,145.04,435.12
29292,13,5,176.12,880.6
29293,9,5,88.91,444.55
29294,10,2,175.63,351.26
29295,9,3,188.25,564.75
29296,6,2,152.85,305.7
29297,17,3,149.33,447.99
29298,16,2,141.9,283.8
29299,11,1,134.85,134.85
29300,7,2,115.93,231.86
29301,5,2,121.01,242.02
29302,4,3,110.15,330.45
29303,3,4,130.99,523.96
29304,5,4,104.85,419.4
29305,9,5,120.09,600.45
29306,1,5,129.9,649.5
29307,9,5,145.8,729.0
29308,3,2,40.3,80.6
29309,4,3,158.01,474.03
29310,11,2,119.86,239.72
29311,3,5,198.0,990.0
29312,5,3,145.87,437.61
29313,11,4,169.09,676.36
29314,11,5,128.57,642.85
29315,3,5,128.77,643.85
29316,11,2,144.67,289.34
29317,15,1,152.29,152.29
29318,16,4,134.35,537.4
29319,16,2,42.29,84.58
29320,13,4,177.92,711.68
29321,7,2,52.97,105.94
29322,7,1,17.51,17.51
29323,7,2,195.03,390.06
29324,12,3,116.06,348.18
29325,10,3,93.98,281.94
29326,9,5,135.88,679.4
29327,7,4,31.37,125.48
29328,10,1,199.36,199.36
29329,13,5,141.47,707.35
29330,15,5,153.4,767.0
29331,4,2,124.66,249.32
29332,5,2,120.73,241.46
29333,9,1,136.37,136.37
29334,17,4,47.88,191.52
29335,8,4,49.32,197.28
29336,13,2,14.24,28.48
29337,9,1,66.85,66.85
29338,14,4,98.51,394.04
29339,1,1,185.74,185.74
29340,13,3,134.97,404.91
29341,18,4,37.08,148.32
29342,13,5,18.24,91.2
29343,8,2,99.07,198.14
29344,3,5,73.07,365.35
29345,13,1,27.4,27.4
29346,8,3,115.56,346.68
29347,3,2,156.68,313.36
29348,17,4,191.56,766.24
29349,3,2,29.28,58.56
29350,14,1,48.14,48.14
29351,14,3,144.65,433.95
29352,2,5,19.39,96.95
29353,13,5,46.13,230.65
29354,16,5,57.01,285.05
29355,12,2,41.78,83.56
29356,9,1,181.66,181.66
29357,7,5,128.24,641.2
29358,16,2,105.02,210.04
29359,11,5,181.48,907.4
29360,15,1,116.76,116.76
29361,6,3,32.66,97.98
29362,6,5,144.42,722.1
29363,12,5,58.56,292.8
29364,11,1,103.1,103.1
29365,6,3,107.51,322.53
29366,11,4,73.32,293.28
29367,14,1,57.4,57.4
29368,9,2,44.31,88.62
29369,1,2,150.03,300.06
29370,9,4,125.12,500.48
29371,13,1,64.46,64.46
29372,16,2,199.53,399.06
29373,12,4,86.97,347.88
29374,13,2,158.52,317.04
29375,8,1,87.51,87.51
29376,7,5,56.63,283.15
29377,2,3,173.95,521.85
29378,3,4,139.73,558.92
29379,8,5,67.57,337.85
29380,10,4,30.93,123.72
29381,13,1,110.34,110.34
29382,3,3,171.54,514.62
29383,4,5,187.22,936.1
29384,6,2,90.81,181.62
29385,17,3,188.61,565.83
29386,15,5,34.9,174.5
29387,8,1,142.15,142.15
29388,18,5,173.94,869.7
29389,16,4,174.9,699.6
29390,1,3,138.83,416.49
29391,2,2,61.69,123.38
29392,6,4,93.02,372.08
29393,9,2,81.06,162.12
29394,18,5,24.12,120.6
29395,13,5,10.43,52.15
29396,1,5,47.15,235.75
29397,12,4,83.29,333.16
29398,7,3,129.5,388.5
29399,5,1,148.86,148.86
29400,3,5,38.51,192.55
29401,1,3,192.05,576.15
29402,5,3,10.66,31.98
29403,12,4,166.72,666.88
29404,16,2,163.92,327.84
29405,9,4,38.73,154.92
29406,12,5,45.58,227.9
29407,8,5,141.78,708.9
29408,12,2,168.77,337.54
29409,3,3,28.88,86.64
29410,12,3,121.64,364.92
29411,17,1,37.94,37.94
29412,2,1,45.2,45.2
29413,18,4,189.27,757.08
29414,12,2,41.53,83.06
29415,5,4,79.37,317.48
29416,18,5,33.51,167.55
29417,11,3,162.93,488.79
29418,16,2,29.99,59.98
29419,2,3,163.11,489.33
29420,15,4,72.83,291.32
29421,13,4,21.16,84.64
29422,9,4,60.61,242.44
29423,17,2,121.53,243.06
29424,8,2,192.06,384.12
29425,14,2,176.1,352.2
29426,5,3,165.75,497.25
29427,17,1,115.98,115.98
29428,12,3,35.15,105.45
29429,3,4,82.45,329.8
29430,16,5,166.79,833.95
29431,3,3,157.25,471.75
29432,17,3,76.78,230.34
29433,16,1,109.5,109.5
29434,5,4,116.59,466.36
29435,6,1,105.38,105.38
29436,15,3,22.13,66.39
29437,11,3,114.44,343.32
29438,17,3,128.67,386.01
29439,16,3,111.79,335.37
29440,17,1,106.53,106.53
29441,13,5,112.43,562.15
29442,6,3,83.7,251.1
29443,16,3,80.7,242.1
29444,5,3,81.03,243.09
29445,2,5,77.83,389.15
29446,11,1,63.28,63.28
29447,10,5,21.48,107.4
29448,13,4,157.02,628.08
29449,15,5,35.5,177.5
29450,1,2,15.6,31.2
29451,15,1,183.95,183.95
29452,3,3,85.44,256.32
29453,3,2,70.18,140.36
29454,3,5,25.57,127.85
29455,2,2,90.72,181.44
29456,6,4,88.93,355.72
29457,10,2,132.55,265.1
29458,15,3,111.93,335.79
29459,2,1,173.72,173.72
29460,7,1,133.12,133.12
29461,9,3,132.19,396.57
29462,9,1,110.68,110.68
29463,7,1,27.22,27.22
29464,15,1,57.73,57.73
29465,15,2,144.73,289.46
29466,18,5,43.55,217.75
29467,16,4,85.24,340.96
29468,7,3,128.96,386.88
29469,1,4,178.52,714.08
29470,13,2,65.13,130.26
29471,10,1,166.34,166.34
29472,7,1,197.27,197.27
29473,16,5,154.98,774.9
29474,10,1,94.41,94.41
29475,15,1,15.35,15.35
29476,6,1,54.03,54.03
29477,7,1,58.77,58.77
29478,8,2,174.63,349.26
29479,4,4,131.63,526.52
29480,10,3,117.38,352.14
29481,10,5,31.84,159.2
29482,15,4,31.6,126.4
29483,18,3,174.85,524.55
29484,9,3,26.21,78.63
29485,12,2,15.71,31.42
29486,14,2,135.04,270.08
29487,15,5,171.21,856.05
29488,14,2,158.62,317.24
29489,13,1,129.17,129.17
29490,7,5,17.77,88.85
29491,4,2,133.51,267.02
29492,17,2,179.97,359.94
29493,4,1,129.75,129.75
29494,13,5,148.54,742.7
29495,16,3,80.7,242.1
29496,14,1,170.81,170.81
29497,11,1,154.64,154.64
29498,10,1,153.27,153.27
29499,7,4,64.19,256.76
29500,7,1,19.28,19.28
29501,6,4,42.68,170.72
29502,10,5,86.31,431.55
29503,2,2,27.08,54.16
29504,4,5,134.99,674.95
29505,9,1,22.04,22.04
29506,12,1,23.53,23.53
29507,2,4,107.4,429.6
29508,6,5,108.06,540.3
29509,8,5,55.0,275.0
29510,1,3,175.22,525.66
29511,11,2,66.31,132.62
29512,12,2,57.51,115.02
29513,9,5,57.03,285.15
29514,5,2,84.47,168.94
29515,1,3,83.67,251.01
29516,13,3,14.43,43.29
29517,1,5,33.64,168.2
29518,16,1,97.06,97.06
29519,1,2,100.96,201.92
29520,4,5,39.51,197.55
29521,7,1,133.12,133.12
29522,13,3,159.14,477.42
29523,3,4,87.22,348.88
29524,5,4,27.48,109.92
29525,7,1,30.61,30.61
29526,8,2,169.24,338.48
29527,18,5,173.94,869.7
29528,18,4,98.87,395.48
29529,16,3,57.32,171.96
29530,15,1,41.98,41.98
29531,16,4,149.3,597.2
29532,5,2,169.36,338.72
29533,5,4,192.88,771.52
29534,9,3,81.07,243.21
29535,8,1,108.52,108.52
29536,6,4,47.02,188.08
29537,18,2,47.83,95.66
29538,18,5,30.69,153.45
29539,7,3,75.17,225.51
29540,4,3,131.05,393.15
29541,17,1,10.47,10.47
29542,12,5,162.74,813.7
29543,5,3,141.92,425.76
29544,3,5,22.17,110.85
29545,11,3,101.72,305.16
29546,13,2,189.42,378.84
29547,11,4,33.31,133.24
29548,7,1,114.85,114.85
29549,8,5,141.78,708.9
29550,13,1,29.5,29.5
29551,8,3,153.31,459.93
29552,13,5,179.24,896.2
29553,2,5,145.67,728.35
29554,17,2,27.98,55.96
29555,2,3,172.88,518.64
29556,17,3,99.19,297.57
29557,18,4,183.44,733.76
29558,15,4,178.52,714.08
29559,6,3,41.29,123.87
29560,11,4,150.04,600.16
29561,18,5,72.47,362.35
29562,8,3,56.48,169.44
29563,3,5,69.45,347.25
29564,16,3,56.54,169.62
29565,8,2,107.96,215.92
29566,17,4,68.39,273.56
29567,8,4,127.77,511.08
29568,3,1,26.57,26.57
29569,7,1,132.33,132.33
29570,4,5,11.32,56.6
29571,6,3,112.32,336.96
29572,9,4,131.88,527.52
29573,2,3,74.63,223.89
29574,6,2,144.69,289.38
29575,15,3,186.78,560.34
29576,5,4,192.88,771.52
29577,3,4,53.65,214.6
29578,5,3,81.03,243.09
29579,4,1,167.14,167.14
29580,14,1,157.3,157.3
29581,4,1,129.75,129.75
29582,14,4,157.33,629.32
29583,11,4,135.25,541.0
29584,6,2,168.16,336.32
29585,5,2,121.01,242.02
29586,18,5,121.34,606.7
29587,4,5,97.45,487.25
29588,9,1,44.57,44.57
29589,10,2,138.92,277.84
29590,2,5,29.15,145.75
29591,18,1,174.39,174.39
29592,2,2,121.73,243.46
29593,4,2,141.95,283.9
29594,16,2,44.53,89.06
29595,12,5,165.97,829.85
29596,6,4,176.29,705.16
29597,10,1,55.38,55.38
29598,13,4,45.5,182.0
29599,14,4,162.05,648.2
29600,2,3,42.51,127.53
29601,2,4,123.68,494.72
29602,18,4,26.41,105.64
29603,7,4,189.86,759.44
29604,6,2,15.48,30.96
29605,13,5,31.6,158.0
29606,8,2,126.4,252.8
29607,11,1,16.61,16.61
29608,11,4,12.54,50.16
29609,10,3,108.33,324.99
29610,10,3,177.5,532.5
29611,18,3,31.36,94.08
29612,16,4,100.77,403.08
29613,12,5,109.36,546.8
29614,13,1,90.24,90.24
29615,18,5,33.69,168.45
29616,11,1,91.19,91.19
29617,1,5,38.74,193.7
29618,2,1,187.94,187.94
29619,3,4,191.8,767.2
29620,10,5,110.72,553.6
29621,14,3,124.03,372.09
29622,4,3,128.49,385.47
29623,8,3,197.13,591.39
29624,7,5,185.2,926.0
29625,17,2,179.97,359.94
29626,13,2,126.31,252.62
29627,7,1,184.43,184.43
29628,4,1,90.7,90.7
29629,15,1,69.88,69.88
29630,18,1,46.05,46.05
29631,14,4,117.93,471.72
29632,17,4,26.81,107.24
29633,7,4,80.62,322.48
29634,4,5,132.01,660.05
29635,4,5,66.84,334.2
29636,5,5,141.73,708.65
29637,14,2,185.03,370.06
29638,13,1,126.44,126.44
29639,3,1,101.18,101.18
29640,14,5,132.46,662.3
29641,10,3,115.04,345.12
29642,16,1,69.68,69.68
29643,18,1,34.37,34.37
29644,11,3,116.33,348.99
29645,5,4,98.85,395.4
29646,12,4,103.87,415.48
29647,14,5,163.12,815.6
29648,8,3,90.25,270.75
29649,15,1,63.75,63.75
29650,10,5,174.5,872.5
29651,10,3,117.38,352.14
29652,18,1,188.34,188.34
29653,13,2,188.73,377.46
29654,8,2,170.19,340.38
29655,2,4,136.93,547.72
29656,2,3,147.88,443.64
29657,9,5,56.5,282.5
29658,11,4,81.6,326.4
29659,8,4,154.91,619.64
29660,3,1,155.04,155.04
29661,2,2,147.86,295.72
29662,3,1,96.09,96.09
29663,5,4,70.89,283.56
29664,18,2,160.01,320.02
29665,14,5,113.07,565.35
29666,1,2,100.96,201.92
29667,17,1,75.5,75.5
29668,8,2,192.06,384.12
29669,8,3,188.67,566.01
29670,3,3,174.33,522.99
29671,9,5,78.01,390.05
29672,7,4,94.86,379.44
29673,7,5,152.7,763.5
29674,2,3,185.1,555.3
29675,11,3,13.75,41.25
29676,3,4,57.01,228.04
29677,6,5,19.32,96.6
29678,6,4,17.03,68.12
29679,5,2,144.61,289.22
29680,15,1,149.62,149.62
29681,3,3,159.92,479.76
29682,7,2,192.64,385.28
29683,1,3,72.04,216.12
29684,2,4,117.72,470.88
29685,6,4,42.68,170.72
29686,13,2,138.0,276.0
29687,5,4,115.5,462.0
29688,5,5,62.08,310.4
29689,18,4,160.55,642.2
29690,16,1,21.57,21.57
29691,3,3,119.39,358.17
29692,6,1,87.12,87.12
29693,5,3,136.01,408.03
29694,10,4,158.76,635.04
29695,10,4,181.93,727.72
29696,4,4,37.72,150.88
29697,4,3,114.95,344.85
29698,12,4,166.72,666.88
29699,9,1,136.37,136.37
29700,9,1,72.81,72.81
29701,10,1,36.69,36.69
29702,7,1,79.83,79.83
29703,6,3,17.76,53.28
29704,6,2,24.6,49.2
29705,14,1,77.23,77.23
29706,13,2,77.88,155.76
29707,16,4,128.13,512.52
29708,18,4,121.54,486.16
29709,17,1,10.55,10.55
29710,4,2,110.79,221.58
29711,6,2,93.68,187.36
29712,11,2,177.99,355.98
29713,14,5,88.57,442.85
29714,7,2,82.87,165.74
29715,7,1,74.32,74.32
29716,17,2,149.27,298.54
29717,6,2,64.36,128.72
29718,5,2,153.97,307.94
29719,8,4,135.94,543.76
29720,3,3,99.81,299.43
29721,7,4,91.93,367.72
29722,4,3,32.14,96.42
29723,12,2,136.66,273.32
29724,13,1,27.4,27.4
29725,10,1,86.27,86.27
29726,4,1,115.38,115.38
29727,5,3,52.79,158.37
29728,6,2,109.75,219.5
29729,16,1,28.1,28.1
29730,17,5,67.91,339.55
29731,7,5,159.11,795.55
29732,14,2,52.6,105.2
29733,4,2,101.37,202.74
29734,5,3,28.92,86.76
29735,8,1,170.68,170.68
29736,12,3,97.07,291.21
29737,11,4,110.4,441.6
29738,14,4,67.48,269.92
29739,18,2,133.19,266.38
29740,14,4,174.9,699.6
29741,8,4,171.5,686.0
29742,16,1,41.96,41.96
29743,13,1,85.18,85.18
29744,11,2,50.21,100.42
29745,14,4,191.15,764.6
29746,18,1,92.27,92.27
29747,15,4,14.31,57.24
29748,18,4,94.42,377.68
29749,1,5,64.63,323.15
29750,15,4,74.17,296.68
29751,6,1,161.24,161.24
29752,16,3,103.56,310.68
29753,14,3,32.96,98.88
29754,6,4,71.45,285.8
29755,3,3,191.79,575.37
29756,17,3,25.37,76.11
29757,2,1,196.94,196.94
29758,16,3,113.28,339.84
29759,13,5,45.06,225.3
29760,3,3,168.71,506.13
29761,15,5,101.27,506.35
29762,14,3,55.42,166.26
29763,6,1,192.21,192.21
29764,5,1,41.57,41.57
29765,11,2,51.41,102.82
29766,17,5,129.89,649.45
29767,9,3,81.07,243.21
29768,2,1,163.87,163.87
29769,15,2,34.66,69.32
29770,9,1,155.44,155.44
29771,6,3,169.4,508.2
29772,18,5,83.98,419.9
29773,3,4,91.96,367.84
29774,9,1,64.61,64.61
29775,6,4,18.35,73.4
29776,4,1,58.37,58.37
29777,10,1,125.33,125.33
29778,1,1,87.22,87.22
29779,13,2,33.79,67.58
29780,4,2,159.18,318.36
29781,6,1,197.16,197.16
29782,9,5,52.5,262.5
29783,7,1,93.06,93.06
29784,12,3,107.06,321.18
29785,10,1,20.34,20.34
29786,17,1,110.79,110.79
29787,8,3,171.74,515.22
29788,2,1,133.02,133.02
29789,1,4,144.09,576.36
29790,15,1,132.98,132.98
29791,13,2,178.24,356.48
29792,13,5,52.16,260.8
29793,6,2,174.88,349.76
29794,15,3,179.65,538.95
29795,16,4,21.04,84.16
29796,6,2,122.02,244.04
29797,18,5,10.98,54.9
29798,9,5,35.97,179.85
29799,12,4,163.12,652.48
29800,17,4,179.54,718.16
29801,6,3,174.16,522.48
29802,12,3,19.17,57.51
29803,8,4,46.49,185.96
29804,18,2,77.38,154.76
29805,5,5,134.71,673.55
29806,14,4,44.03,176.12
29807,11,4,133.76,535.04
29808,2,3,92.25,276.75
29809,10,2,17.55,35.1
29810,7,1,75.2,75.2
29811,9,1,110.68,110.68
29812,17,2,40.58,81.16
29813,6,2,173.7,347.4
29814,14,5,159.87,799.35
29815,12,2,193.36,386.72
29816,17,5,184.96,924.8
29817,3,3,169.17,507.51
29818,9,3,20.0,60.0
29819,6,5,34.73,173.65
29820,13,5,180.53,902.65
29821,2,3,114.96,344.88
29822,15,5,199.36,996.8
29823,4,2,182.32,364.64
29824,11,5,150.68,753.4
29825,12,1,82.62,82.62
29826,15,3,105.8,317.4
29827,14,3,173.46,520.38
29828,12,2,90.04,180.08
29829,3,3,49.18,147.54
29830,8,4,126.29,505.16
29831,7,4,36.02,144.08
29832,12,1,65.17,65.17
29833,4,2,170.17,340.34
29834,9,3,141.91,425.73
29835,2,5,99.51,497.55
29836,3,2,39.77,79.54
29837,12,5,194.11,970.55
29838,10,4,71.03,284.12
29839,9,4,118.43,473.72
29840,1,1,71.32,71.32
29841,17,3,59.64,178.92
29842,13,5,123.61,618.05
29843,9,1,65.9,65.9
29844,13,1,13.21,13.21
29845,7,1,79.96,79.96
29846,3,4,54.73,218.92
29847,11,2,144.67,289.34
29848,11,1,39.03,39.03
29849,2,3,84.65,253.95
29850,3,5,164.99,824.95
29851,11,1,168.92,168.92
29852,6,4,140.44,561.76
29853,9,1,146.99,146.99
29854,14,3,112.67,338.01
29855,8,5,59.9,299.5
29856,17,1,143.42,143.42
29857,3,4,173.59,694.36
29858,8,5,69.65,348.25
29859,13,1,112.34,112.34
29860,16,3,80.7,242.1
29861,17,1,198.86,198.86
29862,1,4,190.62,762.48
29863,18,2,182.21,364.42
29864,1,3,179.14,537.42
29865,8,3,73.89,221.67
29866,17,1,103.62,103.62
29867,6,1,189.07,189.07
29868,14,3,95.97,287.91
29869,3,1,87.99,87.99
29870,10,5,88.34,441.7
29871,8,4,31.73,126.92
29872,8,3,65.86,197.58
29873,5,1,140.47,140.47
29874,18,5,171.41,857.05
