ID de la orden,Fecha de la compra,ID del cliente,Género del cliente,Edad del cliente,Categoría del producto,Nombre del producto,Precio del producto,Cantidad comprada,Total de la orden,Método de pago,Región de envío
25957,2025-01-21,1553,,,Vestidos,Vestido de verano,"80,51",1,"80,51",Tarjeta de crédito,Sur
25958,2025-02-22,1496,,,Zapatos,Sandalias,"183,65",2,"367,3",Tarjeta de crédito,Oriente
25959,2025-01-10,2336,,,Chaquetas,Chaqueta de cuero,"162,08",1,"162,08",Tarjeta de débito,Ciudad
25960,2025-01-21,2354,,,Pantalones,Jogger,"169,38",5,"846,9",Transferencia,Norte
25961,2025-01-07,1956,,,Camisetas,Camiseta estampada,"83,55",3,"250,65",Contra entrega,Sur
25962,2025-01-24,1986,,,Accesorios,Gorra,"39,36",2,"78,72",Tarjeta de crédito,Occidente
25963,2025-02-13,2743,,,Zapatos,Zapatos de vestir,"162,93",5,"814,65",Tarjeta de crédito,Ciudad
25964,2025-02-03,1272,,,Zapatos,Zapatillas deportivas,"80,32",1,"80,32",Tarjeta de crédito,Sur
25965,2025-02-08,2186,,,Camisetas,Camiseta estampada,"62,08",2,"124,16",Transferencia,Oriente
25966,2025-01-12,2908,,,Vestidos,Vestido casual,22,3,66,Contra entrega,Oriente
25967,2025-02-13,2499,,,Chaquetas,Chaqueta deportiva,"98,87",2,"197,74",Contra entrega,Oriente
25968,2025-01-27,1007,,,Chaquetas,Chaqueta deportiva,"41,3",2,"82,6",Tarjeta de débito,Oriente
25969,2025-02-03,2611,,,Accesorios,Gorra,"101,16",1,"101,16",Tarjeta de débito,Occidente
25970,2025-01-21,1497,,,Vestidos,Vestido de fiesta,"165,08",2,"330,16",Tarjeta de débito,Sur
25971,2025-02-04,2152,,,Zapatos,Sandalias,"175,63",1,"175,63",Tarjeta de débito,Norte
25972,2025-01-13,2820,,,Camisetas,Camiseta estampada,"111,04",5,"555,2",Tarjeta de débito,Occidente
25973,2025-01-02,2783,,,Vestidos,Vestido casual,"21,76",5,"108,8",Contra entrega,Ciudad
25974,2025-02-21,1461,,,Vestidos,Vestido de fiesta,"111,25",4,445,Tarjeta de crédito,Oriente
25975,2025-02-01,2933,,,Zapatos,Zapatos de vestir,"63,06",4,"252,24",Tarjeta de débito,Oriente
25976,2025-02-22,1353,,,Camisetas,Camiseta deportiva,"133,01",4,"532,04",Tarjeta de débito,Oriente
25977,2025-01-02,1417,,,Zapatos,Zapatillas deportivas,"97,17",2,"194,34",Tarjeta de crédito,Sur
25978,2025-01-06,1505,,,Camisetas,Camiseta básica,"74,41",5,"372,05",Tarjeta de débito,Norte
25979,2025-02-15,1523,,,Pantalones,Jogger,"95,9",1,"95,9",Transferencia,Ciudad
25980,2025-01-10,1706,,,Pantalones,Jogger,"191,43",5,"957,15",Transferencia,Ciudad
25981,2025-01-07,2658,,,Pantalones,Jogger,"14,24",3,"42,72",Contra entrega,Ciudad
25982,2025-01-12,1087,,,Zapatos,Zapatos de vestir,"115,34",5,"576,7",Tarjeta de crédito,Ciudad
25983,2025-02-25,2803,,,Vestidos,Vestido casual,"42,93",3,"128,79",Contra entrega,Oriente
25984,2025-02-22,2731,,,Zapatos,Zapatos de vestir,"184,87",4,"739,48",Contra entrega,Occidente
25985,2025-02-28,1450,,,Pantalones,Jogger,"82,45",1,"82,45",Tarjeta de crédito,Sur
25986,2025-01-15,1252,,,Accesorios,Reloj,"96,7",2,"193,4",Contra entrega,Sur
25987,2025-01-12,1484,,,Zapatos,Sandalias,"67,74",1,"67,74",Tarjeta de débito,Oriente
25988,2025-01-09,1082,,,Accesorios,Gorra,"17,13",4,"68,52",Tarjeta de débito,Oriente
25989,2025-02-28,2464,,,Accesorios,Bolso de mano,"191,05",5,"955,25",Efectivo,Occidente
25990,2025-01-18,1747,,,Camisetas,Camiseta estampada,"22,96",1,"22,96",Efectivo,Sur
25991,2025-01-10,2234,,,Zapatos,Zapatos de vestir,"81,07",3,"243,21",Tarjeta de crédito,Oriente
25992,2025-01-08,1756,,,Accesorios,Bolso de mano,"77,16",1,"77,16",Efectivo,Occidente
25993,2025-01-05,1831,,,Vestidos,Vestido de verano,"191,69",3,"575,07",Transferencia,Oriente
25994,2025-02-01,1387,,,Chaquetas,Abrigo,"142,79",3,"428,37",Contra entrega,Ciudad
25995,2025-02-09,2355,,,Chaquetas,Chaqueta de cuero,"185,11",2,"370,22",Tarjeta de crédito,Ciudad
25996,2025-01-26,1623,,,Pantalones,Pantalón formal,"38,82",5,"194,1",Tarjeta de crédito,Sur
25997,2025-01-14,2732,,,Pantalones,Pantalón formal,"122,95",5,"614,75",Contra entrega,Sur
25998,2025-01-09,1687,,,Zapatos,Zapatos de vestir,"152,19",1,"152,19",Contra entrega,Occidente
25999,2025-01-30,2148,,,Chaquetas,Chaqueta deportiva,"131,45",4,"525,8",Tarjeta de débito,Ciudad
26000,2025-01-14,1515,,,Camisetas,Camiseta estampada,"171,77",4,"687,08",Efectivo,Ciudad
26001,2025-02-05,2766,,,Vestidos,Vestido casual,"22,26",2,"44,52",Contra entrega,Oriente
26002,2025-01-07,2466,,,Camisetas,Camiseta estampada,"188,63",2,"377,26",Efectivo,Norte
26003,2025-02-08,2281,,,Vestidos,Vestido de fiesta,"171,39",1,"171,39",Transferencia,Sur
26004,2025-01-19,1877,,,Camisetas,Camiseta básica,"142,01",4,"568,04",Contra entrega,Norte
26005,2025-01-31,1117,,,Chaquetas,Chaqueta de cuero,"171,9",5,"859,5",Tarjeta de débito,Ciudad
26006,2025-01-12,1642,,,Accesorios,Reloj,"178,86",5,"894,3",Tarjeta de crédito,Oriente
26007,2025-02-19,2670,,,Chaquetas,Chaqueta de cuero,"32,74",5,"163,7",Efectivo,Oriente
26008,2025-02-11,1613,,,Camisetas,Camiseta estampada,"26,39",5,"131,95",Contra entrega,Sur
26009,2025-02-27,2176,,,Camisetas,Camiseta deportiva,"134,84",3,"404,52",Contra entrega,Sur
26010,2025-02-07,2939,,,Vestidos,Vestido de fiesta,"59,41",1,"59,41",Tarjeta de débito,Sur
26011,2025-01-18,1380,,,Zapatos,Zapatos de vestir,"80,12",1,"80,12",Tarjeta de crédito,Sur
26012,2025-01-23,2967,,,Pantalones,Jeans slim,"54,13",3,"162,39",Contra entrega,Norte
26013,2025-02-01,2391,,,Camisetas,Camiseta deportiva,"28,45",1,"28,45",Tarjeta de crédito,Norte
26014,2025-02-23,2090,,,Zapatos,Zapatillas deportivas,"26,91",2,"53,82",Contra entrega,Oriente
26015,2025-01-26,1898,,,Camisetas,Camiseta básica,"181,64",5,"908,2",Tarjeta de crédito,Occidente
26016,2025-01-12,1520,,,Camisetas,Camiseta estampada,"53,47",5,"267,35",Tarjeta de crédito,Oriente
26017,2025-02-02,2569,,,Camisetas,Camiseta estampada,"168,51",4,"674,04",Tarjeta de crédito,Norte
26018,2025-02-14,2158,,,Zapatos,Zapatillas deportivas,"121,08",1,"121,08",Tarjeta de crédito,Norte
26019,2025-02-25,1432,,,Chaquetas,Abrigo,"149,74",2,"299,48",Transferencia,Sur
26020,2025-01-19,1447,,,Chaquetas,Chaqueta de cuero,"150,56",3,"451,68",Contra entrega,Ciudad
26021,2025-02-10,2868,,,Accesorios,Bolso de mano,"49,5",2,99,Tarjeta de crédito,Sur
26022,2025-02-09,1009,,,Chaquetas,Chaqueta de cuero,"92,21",2,"184,42",Tarjeta de débito,Sur
26023,2025-02-20,2688,,,Pantalones,Pantalón formal,"87,83",5,"439,15",Transferencia,Occidente
26024,2025-01-03,1971,,,Chaquetas,Abrigo,"86,38",3,"259,14",Contra entrega,Norte
26025,2025-01-04,2041,,,Zapatos,Zapatos de vestir,"173,46",4,"693,84",Contra entrega,Norte
26026,2025-01-19,1512,,,Camisetas,Camiseta básica,"28,92",2,"57,84",Tarjeta de crédito,Occidente
26027,2025-02-05,1616,,,Camisetas,Camiseta estampada,"49,32",4,"197,28",Tarjeta de crédito,Oriente
26028,2025-02-03,1710,,,Pantalones,Jogger,"133,12",3,"399,36",Efectivo,Ciudad
26029,2025-01-05,2012,,,Zapatos,Sandalias,"59,83",3,"179,49",Efectivo,Occidente
26030,2025-02-07,2691,,,Chaquetas,Chaqueta deportiva,"132,28",5,"661,4",Transferencia,Ciudad
26031,2025-02-10,1039,,,Zapatos,Zapatos de vestir,"60,61",4,"242,44",Tarjeta de débito,Ciudad
26032,2025-02-09,2770,,,Vestidos,Vestido casual,"183,91",5,"919,55",Tarjeta de crédito,Norte
26033,2025-02-14,1429,,,Pantalones,Jeans slim,"131,09",1,"131,09",Tarjeta de crédito,Norte
26034,2025-01-30,2565,,,Vestidos,Vestido de fiesta,"197,22",4,"788,88",Efectivo,Norte
26035,2025-02-16,1796,,,Accesorios,Bolso de mano,"61,94",1,"61,94",Contra entrega,Norte
26036,2025-01-23,2250,,,Accesorios,Gorra,"63,43",4,"253,72",Transferencia,Oriente
26037,2025-02-10,2704,,,Vestidos,Vestido de fiesta,"64,21",4,"256,84",Efectivo,Occidente
26038,2025-01-22,1635,,,Vestidos,Vestido casual,"107,92",5,"539,6",Transferencia,Oriente
26039,2025-01-11,1988,,,Camisetas,Camiseta básica,"122,13",3,"366,39",Tarjeta de débito,Occidente
26040,2025-01-22,2236,,,Pantalones,Jeans slim,"83,67",3,"251,01",Efectivo,Norte
26041,2025-01-27,1135,,,Zapatos,Sandalias,"192,16",1,"192,16",Tarjeta de débito,Norte
26042,2025-01-23,2112,,,Accesorios,Reloj,"70,17",4,"280,68",Tarjeta de débito,Ciudad
26043,2025-01-08,1266,,,Camisetas,Camiseta básica,"92,95",2,"185,9",Tarjeta de crédito,Oriente
26044,2025-02-08,2415,,,Chaquetas,Abrigo,"147,34",5,"736,7",Tarjeta de crédito,Sur
26045,2025-02-06,1792,,,Pantalones,Jeans slim,"171,16",2,"342,32",Tarjeta de crédito,Oriente
26046,2025-01-09,1243,,,Accesorios,Reloj,"190,61",3,"571,83",Transferencia,Occidente
26047,2025-02-08,2229,,,Pantalones,Pantalón formal,"72,53",2,"145,06",Contra entrega,Sur
26048,2025-02-11,2353,,,Camisetas,Camiseta básica,"188,48",4,"753,92",Transferencia,Ciudad
26049,2025-01-27,1895,,,Vestidos,Vestido casual,"90,7",1,"90,7",Efectivo,Oriente
26050,2025-02-18,2944,,,Chaquetas,Abrigo,"91,2",2,"182,4",Tarjeta de crédito,Oriente
26051,2025-01-30,2932,,,Zapatos,Sandalias,"186,45",5,"932,25",Tarjeta de débito,Occidente
26052,2025-02-04,2234,,,Camisetas,Camiseta deportiva,"79,46",3,"238,38",Transferencia,Sur
26053,2025-01-26,1957,,,Pantalones,Jeans slim,"97,26",4,"389,04",Tarjeta de crédito,Ciudad
26054,2025-01-27,1105,,,Camisetas,Camiseta deportiva,"78,4",1,"78,4",Tarjeta de débito,Norte
26055,2025-01-19,1013,,,Vestidos,Vestido casual,"195,09",5,"975,45",Tarjeta de crédito,Sur
26056,2025-01-16,1829,,,Vestidos,Vestido de fiesta,"12,72",2,"25,44",Tarjeta de crédito,Norte
26057,2025-02-21,1573,,,Zapatos,Sandalias,"174,33",3,"522,99",Contra entrega,Occidente
26058,2025-01-30,2914,,,Zapatos,Sandalias,"37,47",1,"37,47",Tarjeta de débito,Oriente
26059,2025-01-04,1188,,,Vestidos,Vestido de verano,"104,34",4,"417,36",Contra entrega,Sur
26060,2025-02-12,1092,,,Vestidos,Vestido casual,"196,74",4,"786,96",Transferencia,Sur
26061,2025-01-31,1430,,,Chaquetas,Chaqueta deportiva,"189,69",3,"569,07",Efectivo,Oriente
26062,2025-01-14,1800,,,Zapatos,Zapatos de vestir,"105,82",2,"211,64",Tarjeta de crédito,Oriente
26063,2025-02-27,2284,,,Pantalones,Jogger,"26,84",4,"107,36",Tarjeta de débito,Ciudad
26064,2025-02-13,1585,,,Camisetas,Camiseta deportiva,"83,89",1,"83,89",Transferencia,Sur
26065,2025-02-14,2342,,,Chaquetas,Chaqueta deportiva,"185,18",2,"370,36",Efectivo,Norte
26066,2025-02-05,2823,,,Chaquetas,Chaqueta deportiva,"49,95",2,"99,9",Transferencia,Ciudad
26067,2025-01-25,2775,,,Accesorios,Bolso de mano,"41,17",4,"164,68",Transferencia,Norte
26068,2025-02-02,2425,,,Accesorios,Gorra,"149,44",4,"597,76",Tarjeta de crédito,Sur
26069,2025-02-21,1979,,,Vestidos,Vestido de verano,"60,72",3,"182,16",Contra entrega,Oriente
26070,2025-01-29,2138,,,Accesorios,Reloj,"161,47",4,"645,88",Tarjeta de crédito,Oriente
26071,2025-01-28,2069,,,Pantalones,Jogger,"171,36",5,"856,8",Contra entrega,Sur
26072,2025-01-11,1519,,,Chaquetas,Chaqueta deportiva,"102,65",3,"307,95",Tarjeta de débito,Occidente
26073,2025-02-23,1928,,,Pantalones,Jogger,"74,61",5,"373,05",Transferencia,Ciudad
26074,2025-01-17,2806,,,Accesorios,Reloj,"163,57",1,"163,57",Tarjeta de crédito,Sur
26075,2025-01-02,1183,,,Vestidos,Vestido de verano,"31,9",1,"31,9",Tarjeta de crédito,Ciudad
26076,2025-01-13,1791,,,Zapatos,Sandalias,"168,71",3,"506,13",Tarjeta de crédito,Sur
26077,2025-01-23,2539,,,Zapatos,Sandalias,"34,31",3,"102,93",Transferencia,Oriente
26078,2025-01-11,1245,,,Accesorios,Reloj,"45,81",4,"183,24",Tarjeta de crédito,Sur
26079,2025-01-20,2772,,,Camisetas,Camiseta básica,"79,37",4,"317,48",Tarjeta de crédito,Sur
26080,2025-01-20,1467,,,Zapatos,Zapatos de vestir,"159,68",1,"159,68",Efectivo,Occidente
26081,2025-02-03,1087,,,Accesorios,Reloj,"31,71",1,"31,71",Contra entrega,Ciudad
26082,2025-01-15,1814,,,Zapatos,Zapatos de vestir,"46,27",1,"46,27",Contra entrega,Ciudad
26083,2025-02-16,2391,,,Vestidos,Vestido de fiesta,"17,57",2,"35,14",Tarjeta de crédito,Norte
26084,2025-02-05,1513,,,Zapatos,Zapatos de vestir,"98,74",5,"493,7",Tarjeta de crédito,Norte
26085,2025-01-05,2821,,,Chaquetas,Chaqueta de cuero,"105,65",1,"105,65",Efectivo,Oriente
26086,2025-01-05,1535,,,Camisetas,Camiseta estampada,"117,82",3,"353,46",Tarjeta de débito,Ciudad
26087,2025-01-24,2580,,,Pantalones,Pantalón formal,"21,35",4,"85,4",Tarjeta de débito,Occidente
26088,2025-01-20,1178,,,Vestidos,Vestido casual,"100,49",4,"401,96",Transferencia,Sur
26089,2025-02-18,2399,,,Accesorios,Reloj,"180,04",4,"720,16",Tarjeta de crédito,Occidente
26090,2025-01-17,1690,,,Camisetas,Camiseta estampada,"197,7",4,"790,8",Tarjeta de crédito,Sur
26091,2025-01-07,2487,,,Camisetas,Camiseta estampada,"52,98",3,"158,94",Contra entrega,Ciudad
26092,2025-01-18,1961,,,Vestidos,Vestido de verano,"122,53",4,"490,12",Tarjeta de crédito,Ciudad
26093,2025-02-13,1727,,,Camisetas,Camiseta estampada,"170,68",1,"170,68",Transferencia,Occidente
26094,2025-01-11,2524,,,Chaquetas,Chaqueta deportiva,"168,94",4,"675,76",Contra entrega,Occidente
26095,2025-01-19,2000,,,Zapatos,Zapatos de vestir,"32,57",5,"162,85",Tarjeta de crédito,Oriente
26096,2025-01-01,1400,,,Camisetas,Camiseta deportiva,"97,16",1,"97,16",Tarjeta de débito,Ciudad
26097,2025-01-27,1335,,,Accesorios,Reloj,"27,26",1,"27,26",Tarjeta de crédito,Ciudad
26098,2025-01-18,2128,,,Zapatos,Sandalias,98,3,294,Contra entrega,Oriente
26099,2025-01-18,1145,,,Pantalones,Jogger,"163,01",2,"326,02",Tarjeta de débito,Sur
26100,2025-02-05,2521,,,Chaquetas,Chaqueta de cuero,"104,02",4,"416,08",Contra entrega,Sur
26101,2025-02-23,2923,,,Pantalones,Jogger,"21,41",1,"21,41",Efectivo,Occidente
26102,2025-02-16,2409,,,Pantalones,Jeans slim,"163,05",3,"489,15",Transferencia,Occidente
26103,2025-01-09,1685,,,Vestidos,Vestido de verano,"72,29",3,"216,87",Efectivo,Norte
26104,2025-01-18,2458,,,Camisetas,Camiseta deportiva,"88,66",2,"177,32",Tarjeta de débito,Sur
26105,2025-01-17,2685,,,Zapatos,Zapatos de vestir,"32,57",5,"162,85",Tarjeta de crédito,Oriente
26106,2025-01-24,1369,,,Zapatos,Sandalias,"84,86",3,"254,58",Transferencia,Ciudad
26107,2025-01-09,1813,,,Camisetas,Camiseta estampada,"182,25",5,"911,25",Transferencia,Ciudad
26108,2025-01-26,2547,,,Vestidos,Vestido de verano,"66,11",2,"132,22",Contra entrega,Norte
26109,2025-02-17,1850,,,Pantalones,Jeans slim,"76,05",4,"304,2",Efectivo,Sur
26110,2025-02-12,2437,,,Zapatos,Zapatillas deportivas,"170,6",2,"341,2",Tarjeta de crédito,Occidente
26111,2025-01-20,1106,,,Chaquetas,Chaqueta deportiva,"52,09",1,"52,09",Tarjeta de crédito,Norte
26112,2025-01-07,1482,,,Zapatos,Sandalias,"13,64",5,"68,2",Contra entrega,Occidente
26113,2025-02-02,2227,,,Camisetas,Camiseta básica,"118,86",5,"594,3",Tarjeta de débito,Norte
26114,2025-02-26,2343,,,Accesorios,Reloj,"59,3",3,"177,9",Efectivo,Norte
26115,2025-02-20,1099,,,Vestidos,Vestido casual,"170,55",4,"682,2",Transferencia,Norte
26116,2025-01-27,1835,,,Pantalones,Jeans slim,"63,73",5,"318,65",Transferencia,Oriente
26117,2025-01-07,2449,,,Accesorios,Reloj,"18,95",5,"94,75",Tarjeta de débito,Oriente
26118,2025-01-14,2964,,,Accesorios,Bolso de mano,"61,51",1,"61,51",Tarjeta de crédito,Ciudad
26119,2025-01-22,1822,,,Pantalones,Jogger,"151,27",4,"605,08",Tarjeta de crédito,Norte
26120,2025-01-28,2463,,,Chaquetas,Abrigo,"56,29",1,"56,29",Tarjeta de crédito,Sur
26121,2025-01-06,2237,,,Chaquetas,Abrigo,"13,56",4,"54,24",Tarjeta de crédito,Oriente
26122,2025-01-14,2638,,,Vestidos,Vestido de fiesta,"178,25",3,"534,75",Transferencia,Sur
26123,2025-01-08,2823,,,Vestidos,Vestido de fiesta,"183,44",4,"733,76",Transferencia,Sur
26124,2025-02-21,1784,,,Vestidos,Vestido de verano,"128,65",1,"128,65",Transferencia,Ciudad
26125,2025-02-24,2805,,,Pantalones,Jogger,"158,54",2,"317,08",Tarjeta de débito,Ciudad
26126,2025-02-05,2512,,,Accesorios,Bolso de mano,"68,83",2,"137,66",Tarjeta de crédito,Sur
26127,2025-02-22,2014,,,Vestidos,Vestido de fiesta,"96,52",1,"96,52",Tarjeta de débito,Ciudad
26128,2025-02-18,2356,,,Vestidos,Vestido de verano,"14,86",2,"29,72",Tarjeta de crédito,Oriente
26129,2025-01-31,1480,,,Zapatos,Zapatillas deportivas,"92,78",2,"185,56",Transferencia,Oriente
26130,2025-01-22,2647,,,Camisetas,Camiseta estampada,"39,48",5,"197,4",Tarjeta de débito,Norte
26131,2025-01-07,2296,,,Pantalones,Pantalón formal,"55,74",4,"222,96",Contra entrega,Ciudad
26132,2025-02-24,1709,,,Pantalones,Pantalón formal,"139,8",3,"419,4",Transferencia,Ciudad
26133,2025-01-30,2661,,,Zapatos,Zapatos de vestir,"187,81",3,"563,43",Contra entrega,Oriente
26134,2025-02-10,2700,,,Accesorios,Bolso de mano,"107,21",4,"428,84",Tarjeta de débito,Oriente
26135,2025-02-09,1310,,,Camisetas,Camiseta estampada,"145,45",1,"145,45",Tarjeta de crédito,Oriente
26136,2025-01-19,2464,,,Pantalones,Jogger,"165,32",3,"495,96",Tarjeta de crédito,Ciudad
26137,2025-02-10,1009,,,Camisetas,Camiseta estampada,"37,68",4,"150,72",Efectivo,Norte
26138,2025-02-16,1602,,,Accesorios,Gorra,"146,96",3,"440,88",Tarjeta de crédito,Sur
26139,2025-02-07,2545,,,Vestidos,Vestido casual,"30,71",2,"61,42",Efectivo,Norte
26140,2025-01-09,2917,,,Accesorios,Gorra,"50,15",2,"100,3",Efectivo,Oriente
26141,2025-01-08,1033,,,Accesorios,Reloj,"79,72",1,"79,72",Efectivo,Sur
26142,2025-01-03,1708,,,Pantalones,Pantalón formal,"33,2",3,"99,6",Transferencia,Oriente
26143,2025-01-11,1743,,,Vestidos,Vestido casual,"151,71",3,"455,13",Contra entrega,Norte
26144,2025-01-13,1035,,,Vestidos,Vestido casual,"14,04",4,"56,16",Efectivo,Occidente
26145,2025-01-26,2461,,,Chaquetas,Chaqueta deportiva,"76,59",4,"306,36",Tarjeta de débito,Sur
26146,2025-01-23,1657,,,Zapatos,Zapatos de vestir,"135,86",3,"407,58",Efectivo,Ciudad
26147,2025-01-09,1239,,,Chaquetas,Abrigo,"124,68",4,"498,72",Tarjeta de crédito,Occidente
26148,2025-02-19,1669,,,Vestidos,Vestido casual,"107,33",4,"429,32",Tarjeta de crédito,Oriente
26149,2025-02-07,2412,,,Pantalones,Jeans slim,"66,3",3,"198,9",Contra entrega,Sur
26150,2025-02-20,2067,,,Camisetas,Camiseta estampada,"37,68",1,"37,68",Tarjeta de crédito,Norte
26151,2025-01-18,2193,,,Chaquetas,Chaqueta de cuero,"49,91",4,"199,64",Tarjeta de crédito,Norte
26152,2025-01-18,2609,,,Pantalones,Pantalón formal,"92,45",2,"184,9",Contra entrega,Ciudad
26153,2025-02-05,2747,,,Accesorios,Reloj,"172,7",4,"690,8",Efectivo,Oriente
26154,2025-02-18,2471,,,Zapatos,Zapatillas deportivas,"118,96",3,"356,88",Tarjeta de débito,Sur
26155,2025-01-17,2289,,,Vestidos,Vestido casual,"105,71",2,"211,42",Tarjeta de crédito,Oriente
26156,2025-01-15,2589,,,Vestidos,Vestido casual,"148,87",4,"595,48",Tarjeta de crédito,Oriente
26157,2025-01-30,2857,,,Pantalones,Jogger,"59,03",4,"236,12",Efectivo,Occidente
26158,2025-02-18,2389,,,Accesorios,Bolso de mano,"181,05",2,"362,1",Tarjeta de débito,Norte
26159,2025-01-06,1455,,,Vestidos,Vestido de verano,"130,7",3,"392,1",Tarjeta de débito,Ciudad
26160,2025-02-26,2379,,,Vestidos,Vestido de verano,"144,4",4,"577,6",Tarjeta de crédito,Oriente
26161,2025-02-05,2315,,,Camisetas,Camiseta básica,"135,41",4,"541,64",Contra entrega,Ciudad
26162,2025-02-07,2300,,,Vestidos,Vestido casual,"103,69",1,"103,69",Transferencia,Sur
26163,2025-01-21,2388,,,Zapatos,Sandalias,"182,65",5,"913,25",Tarjeta de débito,Ciudad
26164,2025-01-10,1063,,,Pantalones,Jeans slim,"143,43",4,"573,72",Tarjeta de crédito,Oriente
26165,2025-01-23,1375,,,Vestidos,Vestido de fiesta,"174,88",5,"874,4",Efectivo,Ciudad
26166,2025-02-12,2141,,,Pantalones,Jogger,"168,07",1,"168,07",Tarjeta de crédito,Oriente
26167,2025-02-22,1255,,,Camisetas,Camiseta estampada,"183,7",2,"367,4",Tarjeta de crédito,Norte
26168,2025-02-10,1092,,,Vestidos,Vestido de verano,"127,7",3,"383,1",Contra entrega,Ciudad
26169,2025-01-30,1799,,,Vestidos,Vestido de fiesta,"126,42",4,"505,68",Tarjeta de débito,Sur
26170,2025-01-28,1130,,,Chaquetas,Abrigo,66,1,66,Tarjeta de débito,Oriente
26171,2025-01-07,2795,,,Camisetas,Camiseta deportiva,"40,97",1,"40,97",Tarjeta de débito,Occidente
26172,2025-02-25,2546,,,Chaquetas,Abrigo,"139,51",5,"697,55",Contra entrega,Norte
26173,2025-01-04,2212,,,Chaquetas,Abrigo,"138,13",1,"138,13",Contra entrega,Occidente
26174,2025-01-16,1165,,,Camisetas,Camiseta estampada,"54,07",3,"162,21",Contra entrega,Oriente
26175,2025-02-23,1280,,,Pantalones,Jeans slim,"125,37",1,"125,37",Efectivo,Sur
26176,2025-01-12,1161,,,Camisetas,Camiseta estampada,"100,63",2,"201,26",Tarjeta de débito,Oriente
26177,2025-01-09,1638,,,Chaquetas,Chaqueta deportiva,"94,44",4,"377,76",Transferencia,Norte
26178,2025-01-25,2669,,,Vestidos,Vestido casual,"23,35",5,"116,75",Efectivo,Sur
26179,2025-01-21,2294,,,Accesorios,Reloj,"96,7",2,"193,4",Contra entrega,Sur
26180,2025-02-25,2785,,,Pantalones,Jeans slim,"164,54",5,"822,7",Efectivo,Occidente
26181,2025-01-08,1560,,,Chaquetas,Chaqueta de cuero,"99,92",3,"299,76",Contra entrega,Occidente
26182,2025-01-26,1576,,,Zapatos,Zapatos de vestir,"184,74",3,"554,22",Efectivo,Oriente
26183,2025-02-04,1380,,,Chaquetas,Chaqueta deportiva,"42,43",4,"169,72",Efectivo,Ciudad
26184,2025-01-18,1806,,,Camisetas,Camiseta deportiva,"56,28",1,"56,28",Tarjeta de crédito,Ciudad
26185,2025-01-24,2354,,,Zapatos,Sandalias,198,5,990,Tarjeta de crédito,Norte
26186,2025-01-20,1398,,,Accesorios,Reloj,"195,75",5,"978,75",Efectivo,Sur
26187,2025-01-24,2859,,,Camisetas,Camiseta estampada,"14,69",5,"73,45",Transferencia,Sur
26188,2025-02-21,2965,,,Vestidos,Vestido casual,"105,73",5,"528,65",Tarjeta de débito,Occidente
26189,2025-02-12,1884,,,Pantalones,Jeans slim,"43,03",3,"129,09",Tarjeta de crédito,Oriente
26190,2025-01-02,2489,,,Vestidos,Vestido casual,"111,1",3,"333,3",Contra entrega,Oriente
26191,2025-01-15,2515,,,Accesorios,Gorra,"126,22",4,"504,88",Efectivo,Oriente
26192,2025-01-18,1983,,,Chaquetas,Abrigo,"54,73",4,"218,92",Tarjeta de crédito,Occidente
26193,2025-01-28,1708,,,Accesorios,Reloj,"22,25",3,"66,75",Contra entrega,Sur
26194,2025-01-11,1296,,,Pantalones,Jogger,"28,62",1,"28,62",Tarjeta de crédito,Sur
26195,2025-01-29,2787,,,Camisetas,Camiseta básica,"148,86",1,"148,86",Tarjeta de crédito,Sur
26196,2025-01-31,2233,,,Pantalones,Jogger,"34,73",5,"173,65",Contra entrega,Sur
26197,2025-01-06,2457,,,Zapatos,Sandalias,"134,8",2,"269,6",Tarjeta de débito,Occidente
26198,2025-01-14,2211,,,Vestidos,Vestido casual,"27,14",3,"81,42",Contra entrega,Ciudad
26199,2025-02-01,1458,,,Chaquetas,Abrigo,"102,14",2,"204,28",Contra entrega,Ciudad
26200,2025-02-18,1574,,,Vestidos,Vestido casual,"111,5",3,"334,5",Efectivo,Oriente
